City,Suburb,Date,Sales,Median Price,suburb_number
PORT ADELAIDE ENFIELD,BROADVIEW,2026-03-31,11.0,1173000.0,508301.0
PORT ADELAIDE ENFIELD,CLEARVIEW,2025-03-31,17.0,836500.0,508501.0
PORT ADELAIDE ENFIELD,CLEARVIEW,2026-03-31,21.0,907500.0,508501.0
PORT ADELAIDE ENFIELD,CROYDON PARK,2025-03-31,11.0,885000.0,500802.0
PORT ADELAIDE ENFIELD,CROYDON PARK,2026-03-31,12.0,1108500.0,500802.0
PORT ADELAIDE ENFIELD,DERNANCOURT,2025-03-31,13.0,873500.0,507501.0
PORT ADELAIDE ENFIELD,DERNANCOURT,2026-03-31,20.0,1080000.0,507501.0
PORT ADELAIDE ENFIELD,DRY CREEK,2025-03-31,,,509402.0
PORT ADELAIDE ENFIELD,DRY CREEK,2026-03-31,1.0,710000.0,509402.0
PORT ADELAIDE ENFIELD,DUDLEY PARK,2025-03-31,2.0,749123.0,500804.0
PORT ADELAIDE ENFIELD,DUDLEY PARK,2026-03-31,,,500804.0
PORT ADELAIDE ENFIELD,ENFIELD,2025-03-31,15.0,914250.0,508502.0
PORT ADELAIDE ENFIELD,ENFIELD,2026-03-31,24.0,990000.0,508502.0
PORT ADELAIDE ENFIELD,ETHELTON,2025-03-31,2.0,875500.0,501502.0
PORT ADELAIDE ENFIELD,ETHELTON,2026-03-31,6.0,815000.0,501502.0
PORT ADELAIDE ENFIELD,EXETER,2025-03-31,1.0,770000.0,501901.0
PORT ADELAIDE ENFIELD,EXETER,2026-03-31,,,501901.0
PORT ADELAIDE ENFIELD,FERRYDEN PARK,2025-03-31,8.0,805000.0,501002.0
PORT ADELAIDE ENFIELD,FERRYDEN PARK,2026-03-31,9.0,920500.0,501002.0
PORT ADELAIDE ENFIELD,GEPPS CROSS,2025-03-31,2.0,850000.0,509403.0
PORT ADELAIDE ENFIELD,GEPPS CROSS,2026-03-31,,,509403.0
PORT ADELAIDE ENFIELD,GILLES PLAINS,2025-03-31,12.0,788500.0,508601.0
PORT ADELAIDE ENFIELD,GILLES PLAINS,2026-03-31,6.0,915000.0,508601.0
PORT ADELAIDE ENFIELD,GILLMAN,2025-03-31,,,501301.0
PORT ADELAIDE ENFIELD,GILLMAN,2026-03-31,,,501301.0
PORT ADELAIDE ENFIELD,GLANVILLE,2025-03-31,2.0,786500.0,501503.0
PORT ADELAIDE ENFIELD,GLANVILLE,2026-03-31,5.0,870000.0,501503.0
PORT ADELAIDE ENFIELD,GREENACRES,2025-03-31,6.0,878500.0,508602.0
PORT ADELAIDE ENFIELD,GREENACRES,2026-03-31,10.0,1050500.0,508602.0
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,2025-03-31,1.0,970000.0,508603.0
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,2026-03-31,5.0,1200000.0,508603.0
PORT ADELAIDE ENFIELD,HILLCREST,2025-03-31,5.0,806300.0,508604.0
PORT ADELAIDE ENFIELD,HILLCREST,2026-03-31,12.0,973750.0,508604.0
PORT ADELAIDE ENFIELD,HOLDEN HILL,2025-03-31,18.0,770000.0,508801.0
PORT ADELAIDE ENFIELD,HOLDEN HILL,2026-03-31,15.0,942750.0,508801.0
PORT ADELAIDE ENFIELD,KILBURN,2025-03-31,5.0,932600.0,508402.0
PORT ADELAIDE ENFIELD,KILBURN,2026-03-31,11.0,1093556.0,508402.0
PORT ADELAIDE ENFIELD,KLEMZIG,2025-03-31,24.0,918500.0,508701.0
PORT ADELAIDE ENFIELD,KLEMZIG,2026-03-31,19.0,1215000.0,508701.0
PORT ADELAIDE ENFIELD,LARGS BAY,2025-03-31,8.0,850250.0,501601.0
PORT ADELAIDE ENFIELD,LARGS BAY,2026-03-31,8.0,1070000.0,501601.0
PORT ADELAIDE ENFIELD,LARGS NORTH,2025-03-31,17.0,842500.0,501602.0
PORT ADELAIDE ENFIELD,LARGS NORTH,2026-03-31,18.0,946000.0,501602.0
PORT ADELAIDE ENFIELD,LIGHTSVIEW,2025-03-31,29.0,750000.0,508505.0
PORT ADELAIDE ENFIELD,LIGHTSVIEW,2026-03-31,34.0,858000.0,508505.0
PORT ADELAIDE ENFIELD,MANNINGHAM,2025-03-31,3.0,1050000.0,508605.0
PORT ADELAIDE ENFIELD,MANNINGHAM,2026-03-31,3.0,1150000.0,508605.0
PORT ADELAIDE ENFIELD,MANSFIELD PARK,2025-03-31,6.0,782500.0,501202.0
PORT ADELAIDE ENFIELD,MANSFIELD PARK,2026-03-31,7.0,813750.0,501202.0
PORT ADELAIDE ENFIELD,NEW PORT,2025-03-31,,,501505.0
PORT ADELAIDE ENFIELD,NEW PORT,2026-03-31,,,501505.0
PORT ADELAIDE ENFIELD,NORTH HAVEN,2025-03-31,16.0,920000.0,501801.0
PORT ADELAIDE ENFIELD,NORTH HAVEN,2026-03-31,24.0,997500.0,501801.0
PORT ADELAIDE ENFIELD,NORTHFIELD,2025-03-31,9.0,830000.0,508503.0
PORT ADELAIDE ENFIELD,NORTHFIELD,2026-03-31,9.0,885000.0,508503.0
PORT ADELAIDE ENFIELD,NORTHGATE,2025-03-31,4.0,1030000.0,508504.0
PORT ADELAIDE ENFIELD,NORTHGATE,2026-03-31,4.0,1286000.0,508504.0
PORT ADELAIDE ENFIELD,OAKDEN,2025-03-31,5.0,797700.0,508606.0
PORT ADELAIDE ENFIELD,OAKDEN,2026-03-31,10.0,1025000.0,508606.0
PORT ADELAIDE ENFIELD,OSBORNE,2025-03-31,7.0,762500.0,501701.0
PORT ADELAIDE ENFIELD,OSBORNE,2026-03-31,10.0,880000.0,501701.0
PORT ADELAIDE ENFIELD,OTTOWAY,2025-03-31,7.0,818500.0,501302.0
PORT ADELAIDE ENFIELD,OTTOWAY,2026-03-31,6.0,860000.0,501302.0
PORT ADELAIDE ENFIELD,OUTER HARBOR,2025-03-31,,,501802.0
PORT ADELAIDE ENFIELD,OUTER HARBOR,2026-03-31,,,501802.0
PORT ADELAIDE ENFIELD,PETERHEAD,2025-03-31,4.0,840000.0,501603.0
PORT ADELAIDE ENFIELD,PETERHEAD,2026-03-31,5.0,798000.0,501603.0
PORT ADELAIDE ENFIELD,PORT ADELAIDE,2025-03-31,5.0,760000.0,501504.0
PORT ADELAIDE ENFIELD,PORT ADELAIDE,2026-03-31,3.0,720000.0,501504.0
PORT ADELAIDE ENFIELD,QUEENSTOWN,2025-03-31,1.0,1060000.0,501405.0
PORT ADELAIDE ENFIELD,QUEENSTOWN,2026-03-31,3.0,779500.0,501405.0
PORT ADELAIDE ENFIELD,REGENCY PARK,2025-03-31,,,501003.0
PORT ADELAIDE ENFIELD,REGENCY PARK,2026-03-31,1.0,795000.0,501003.0
PORT ADELAIDE ENFIELD,ROSEWATER,2025-03-31,12.0,780000.0,501304.0
PORT ADELAIDE ENFIELD,ROSEWATER,2026-03-31,12.0,897500.0,501304.0
PORT ADELAIDE ENFIELD,SEFTON PARK,2025-03-31,2.0,840000.0,508303.0
PORT ADELAIDE ENFIELD,SEFTON PARK,2026-03-31,,,508303.0
PORT ADELAIDE ENFIELD,SEMAPHORE,2025-03-31,9.0,1185000.0,501902.0
PORT ADELAIDE ENFIELD,SEMAPHORE,2026-03-31,7.0,1472500.0,501902.0
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,2025-03-31,4.0,1254500.0,501904.0
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,2026-03-31,4.0,1336500.0,501904.0
PORT ADELAIDE ENFIELD,TAPEROO,2025-03-31,17.0,756750.0,501702.0
PORT ADELAIDE ENFIELD,TAPEROO,2026-03-31,9.0,857000.0,501702.0
PORT ADELAIDE ENFIELD,VALLEY VIEW,2025-03-31,26.0,803000.0,509302.0
PORT ADELAIDE ENFIELD,VALLEY VIEW,2026-03-31,30.0,920000.0,509302.0
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,2025-03-31,6.0,936500.0,509802.0
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,2026-03-31,7.0,1260000.0,509802.0
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,2025-03-31,21.0,899000.0,508702.0
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,2026-03-31,12.0,982500.0,508702.0
PORT ADELAIDE ENFIELD,WINGFIELD,2025-03-31,3.0,1148000.0,501305.0
PORT ADELAIDE ENFIELD,WINGFIELD,2026-03-31,,,501305.0
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,2025-03-31,3.0,695000.0,501203.0
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,2026-03-31,4.0,825000.0,501203.0
PROSPECT,COLLINSWOOD,2025-03-31,5.0,2116250.0,508101.0
PROSPECT,COLLINSWOOD,2026-03-31,3.0,1850000.0,508101.0
PROSPECT,FITZROY,2025-03-31,1.0,2610000.0,508201.0
PROSPECT,FITZROY,2026-03-31,3.0,2160000.0,508201.0
PROSPECT,MEDINDIE GARDENS,2025-03-31,1.0,2430000.0,508104.0
PROSPECT,MEDINDIE GARDENS,2026-03-31,,,508104.0
PROSPECT,NAILSWORTH,2025-03-31,3.0,1316250.0,508302.0
PROSPECT,NAILSWORTH,2026-03-31,7.0,1575000.0,508302.0
PROSPECT,PROSPECT,2025-03-31,30.0,1292500.0,508203.0
PROSPECT,PROSPECT,2026-03-31,27.0,1600000.0,508203.0
PROSPECT,THORNGATE,2025-03-31,,,508204.0
PROSPECT,THORNGATE,2026-03-31,,,508204.0
SALISBURY,BOLIVAR,2025-03-31,,,511001.0
SALISBURY,BOLIVAR,2026-03-31,,,511001.0
SALISBURY,BRAHMA LODGE,2025-03-31,9.0,630000.0,510901.0
SALISBURY,BRAHMA LODGE,2026-03-31,13.0,780000.0,510901.0
SALISBURY,BURTON,2025-03-31,15.0,710000.0,511002.0
SALISBURY,BURTON,2026-03-31,16.0,735000.0,511002.0
SALISBURY,CAVAN,2025-03-31,,,509401.0
SALISBURY,CAVAN,2026-03-31,,,509401.0
SALISBURY,DIREK,2025-03-31,5.0,627500.0,511003.0
SALISBURY,DIREK,2026-03-31,1.0,785000.0,511003.0
SALISBURY,GLOBE DERBY PARK,2025-03-31,,,511006.0
SALISBURY,GLOBE DERBY PARK,2026-03-31,,,511006.0
SALISBURY,GREEN FIELDS,2025-03-31,,,510701.0
SALISBURY,GREEN FIELDS,2026-03-31,2.0,911000.0,510701.0
SALISBURY,GULFVIEW HEIGHTS,2025-03-31,16.0,950000.0,509603.0
SALISBURY,GULFVIEW HEIGHTS,2026-03-31,11.0,982500.0,509603.0
SALISBURY,INGLE FARM,2025-03-31,49.0,745000.0,509801.0
SALISBURY,INGLE FARM,2026-03-31,45.0,862500.0,509801.0
SALISBURY,MAWSON LAKES,2025-03-31,36.0,921250.0,509503.0
SALISBURY,MAWSON LAKES,2026-03-31,29.0,1040000.0,509503.0
SALISBURY,MODBURY HEIGHTS,2025-03-31,25.0,840000.0,509202.0
SALISBURY,MODBURY HEIGHTS,2026-03-31,27.0,912500.0,509202.0
SALISBURY,PARA HILLS,2025-03-31,31.0,740000.0,509601.0
SALISBURY,PARA HILLS,2026-03-31,33.0,828000.0,509601.0
SALISBURY,PARA HILLS WEST,2025-03-31,7.0,672050.0,509602.0
SALISBURY,PARA HILLS WEST,2026-03-31,6.0,880000.0,509602.0
SALISBURY,PARA VISTA,2025-03-31,14.0,724000.0,509301.0
SALISBURY,PARA VISTA,2026-03-31,9.0,870000.0,509301.0
SALISBURY,PARAFIELD GARDENS,2025-03-31,50.0,700000.0,510702.0
SALISBURY,PARAFIELD GARDENS,2026-03-31,43.0,875500.0,510702.0
SALISBURY,PARALOWIE,2025-03-31,50.0,680000.0,510801.0
SALISBURY,PARALOWIE,2026-03-31,36.0,780000.0,510801.0
SALISBURY,POORAKA,2025-03-31,22.0,761000.0,509501.0
SALISBURY,POORAKA,2026-03-31,28.0,900000.0,509501.0
SALISBURY,SALISBURY,2025-03-31,20.0,661000.0,510802.0
SALISBURY,SALISBURY,2026-03-31,29.0,810500.0,510802.0
SALISBURY,SALISBURY DOWNS,2025-03-31,18.0,660500.0,510803.0
SALISBURY,SALISBURY DOWNS,2026-03-31,13.0,845000.0,510803.0
SALISBURY,SALISBURY EAST,2025-03-31,23.0,670000.0,510902.0
SALISBURY,SALISBURY EAST,2026-03-31,33.0,814500.0,510902.0
SALISBURY,SALISBURY HEIGHTS,2025-03-31,11.0,745000.0,510903.0
SALISBURY,SALISBURY HEIGHTS,2026-03-31,10.0,947500.0,510903.0
SALISBURY,SALISBURY NORTH,2025-03-31,35.0,625000.0,510804.0
SALISBURY,SALISBURY NORTH,2026-03-31,28.0,753000.0,510804.0
SALISBURY,SALISBURY PARK,2025-03-31,4.0,694500.0,510904.0
SALISBURY,SALISBURY PARK,2026-03-31,9.0,809000.0,510904.0
SALISBURY,SALISBURY PLAIN,2025-03-31,5.0,687500.0,510905.0
SALISBURY,SALISBURY PLAIN,2026-03-31,3.0,730000.0,510905.0
SALISBURY,SALISBURY SOUTH,2025-03-31,,,510602.0
SALISBURY,SALISBURY SOUTH,2026-03-31,,,510602.0
SALISBURY,ST KILDA,2025-03-31,,,511004.0
SALISBURY,ST KILDA,2026-03-31,,,511004.0
TEA TREE GULLY,BANKSIA PARK,2025-03-31,13.0,770000.0,509101.0
TEA TREE GULLY,BANKSIA PARK,2026-03-31,11.0,845000.0,509101.0
TEA TREE GULLY,FAIRVIEW PARK,2025-03-31,12.0,784000.0,512601.0
TEA TREE GULLY,FAIRVIEW PARK,2026-03-31,19.0,905000.0,512601.0
TEA TREE GULLY,GOLDEN GROVE,2025-03-31,23.0,892750.0,512501.0
TEA TREE GULLY,GOLDEN GROVE,2026-03-31,28.0,1160000.0,512501.0
TEA TREE GULLY,GREENWITH,2025-03-31,37.0,915000.0,512502.0
TEA TREE GULLY,GREENWITH,2026-03-31,24.0,905000.0,512502.0
TEA TREE GULLY,HIGHBURY,2025-03-31,18.0,850000.0,508901.0
TEA TREE GULLY,HIGHBURY,2026-03-31,15.0,1185000.0,508901.0
TEA TREE GULLY,HOPE VALLEY,2025-03-31,24.0,800000.0,509001.0
TEA TREE GULLY,HOPE VALLEY,2026-03-31,23.0,940000.0,509001.0
TEA TREE GULLY,MODBURY,2025-03-31,32.0,767500.0,509201.0
TEA TREE GULLY,MODBURY,2026-03-31,26.0,900000.0,509201.0
TEA TREE GULLY,MODBURY NORTH,2025-03-31,18.0,731000.0,509203.0
TEA TREE GULLY,MODBURY NORTH,2026-03-31,25.0,886500.0,509203.0
TEA TREE GULLY,REDWOOD PARK,2025-03-31,20.0,754000.0,509701.0
TEA TREE GULLY,REDWOOD PARK,2026-03-31,13.0,850000.0,509701.0
TEA TREE GULLY,RIDGEHAVEN,2025-03-31,19.0,820000.0,509702.0
TEA TREE GULLY,RIDGEHAVEN,2026-03-31,9.0,901400.0,509702.0
TEA TREE GULLY,ST AGNES,2025-03-31,18.0,767500.0,509703.0
TEA TREE GULLY,ST AGNES,2026-03-31,7.0,845000.0,509703.0
TEA TREE GULLY,SURREY DOWNS,2025-03-31,16.0,695000.0,512602.0
TEA TREE GULLY,SURREY DOWNS,2026-03-31,13.0,867500.0,512602.0
TEA TREE GULLY,TEA TREE GULLY,2025-03-31,9.0,845000.0,509102.0
TEA TREE GULLY,TEA TREE GULLY,2026-03-31,11.0,900000.0,509102.0
TEA TREE GULLY,VISTA,2025-03-31,2.0,812000.0,509103.0
TEA TREE GULLY,VISTA,2026-03-31,7.0,965000.0,509103.0
TEA TREE GULLY,WYNN VALE,2025-03-31,,,512701.0
TEA TREE GULLY,WYNN VALE,2026-03-31,,,512701.0
TEA TREE GULLY,YATALA VALE,2025-03-31,,,512603.0
